"record_id","species","order_raw","order_cn","province_cn","province_en_raw","year","iucn_raw","discover_cause_raw","discovery_method_raw","longitude","latitude","order","province","iucn","discover_reason","discovery_method"
500,"Emberiza elegans","PASSERIFORMES","雀形目","西藏自治区","Tibet",2024,"LC","分布变化","观察拍摄",98.2938722222222,28.5609638888889,"Passeriformes","Tibet","LC","Range shift or distribution change","Direct observation / photography"
904,"Geokichla wardii","PASSERIFORMES","雀形目","西藏自治区","Tibet",2024,"LC",NA,"观察拍摄",85.3666666666667,28.2833333333333,"Passeriformes","Tibet","LC","Unclear","Direct observation / photography"
587,"Helopsaltes certhiola","PASSERIFORMES","雀形目","西藏自治区","Tibet",2024,"LC","分布变化，调查不足","观察拍摄",95.3318888888889,29.3261111111111,"Passeriformes","Tibet","LC","Mixed: range change + survey/technology","Direct observation / photography"
849,"Remiz pendulinus","PASSERIFORMES","雀形目","新疆维吾尔自治区","Xinjiang",2024,"LC",NA,"网捕环志（雾网）结合鸣声回放",82.88,44.79,"Passeriformes","Xinjiang","LC","Unclear","Acoustic detection"
433,"Acrocephalus tangorum","PASSERIFORMES","雀形目","浙江省","Zhejiang",2024,"VU","分布变化","观察拍摄",119.748960277778,30.24194175,"Passeriformes","Zhejiang","VU","Range shift or distribution change","Direct observation / photography"
996,"Nipponia nippon","PELECANIFORMES","鹈形目","甘肃省","Gansu",2024,"EN",NA,"观察拍摄",106.374166666667,34.3236111111111,"Pelecaniformes","Gansu","EN","Unclear","Direct observation / photography"
989,"Pelecanus crispus","PELECANIFORMES","鹈形目","贵州省","Guizhou",2024,"NT","分布变化","观察拍摄",104.25,29.3166666666667,"Pelecaniformes","Guizhou","NT","Range shift or distribution change","Direct observation / photography"
993,"Pelecanus onocrotalus","PELECANIFORMES","鹈形目","辽宁省","Liaoning",2024,"LC",NA,"观察拍摄",122.8675,41.7019444444445,"Pelecaniformes","Liaoning","LC","Unclear","Direct observation / photography"
1006,"Phoenicopterus roseus","PHOENICOPTERIFORMES","红鹳目","安徽省","Anhui",2024,"LC","分布变化","观察拍摄",117.019444444444,30.3266666666667,"Phoenicopteriformes","Anhui","LC","Range shift or distribution change","Direct observation / photography"
1039,"Ardenna tenuirostris","PROCELLARIIFORMES","鹱形目","福建省","Fujian",2024,"LC","分布变化","观察拍摄",120.2643,26.72017,"Procellariiformes","Fujian","LC","Range shift or distribution change","Direct observation / photography"
1053,"Otus lettia","STRIGIFORMES","鸮形目","甘肃省","Gansu",2024,"LC","分布变化","观察拍摄",105.158611111111,32.6358333333333,"Strigiformes","Gansu","LC","Range shift or distribution change","Direct observation / photography"
1051,"Ketupa flavipes","STRIGIFORMES","鸮形目","山西省","Shanxi",2024,"LC","分布变化","观察拍摄",111.862222222222,35.5886111111111,"Strigiformes","Shanxi","LC","Range shift or distribution change","Direct observation / photography"
1076,"Sula sula","SULIFORMES","鲣鸟目","江苏省","Juangsu",2024,"LC","分布变化","救助",121.107675,32.019003,"Suliformes","Jiangsu","LC","Range shift or distribution change","Rescue or citizen report"
1070,"Urile pelagicus","SULIFORMES","鲣鸟目","江苏省","Juangsu",2024,"LC","分布变化","观察拍摄",121.54271,31.772942,"Suliformes","Jiangsu","LC","Range shift or distribution change","Direct observation / photography"
1063,"Anhinga melanogaster","SULIFORMES","鲣鸟目","云南省","Yunnan",2024,"LC",NA,"观察和拍摄；标本采集（死亡）",97.8394444444444,24.0033333333333,"Suliformes","Yunnan","LC","Unclear","Specimen or carcass collection"
29,"Circus aeruginosus","ACCIPITRIFORMES","鹰形目","甘肃省","Gansu",2025,"LC","缺乏调查","观察拍摄",103.4718887,37.89368904,"Accipitriformes","Gansu","LC","Survey gap or under-sampling","Direct observation / photography"
35,"Elanus caeruleus","ACCIPITRIFORMES","鹰形目","甘肃省","Gansu",2025,"LC","分布变化","观察拍摄",106.708333333333,35.5475,"Accipitriformes","Gansu","LC","Range shift or distribution change","Direct observation / photography"
1,"Accipiter badius","ACCIPITRIFORMES","鹰形目","湖南省","Hunan",2025,"LC","分布变化","观察拍摄",111.630113888889,25.1884388888889,"Accipitriformes","Hunan","LC","Range shift or distribution change","Direct observation / photography"
50,"Haliastur indus","ACCIPITRIFORMES","鹰形目","湖南省","Hunan",2025,"LC","分布变化","观察拍摄",110.755059,27.245056,"Accipitriformes","Hunan","LC","Range shift or distribution change","Direct observation / photography"
28,"Circaetus gallicus","ACCIPITRIFORMES","鹰形目","江苏省","Jiangsu",2025,"LC","分布变化","观察拍摄",118.95,32.5,"Accipitriformes","Jiangsu","LC","Range shift or distribution change","Direct observation / photography"
30,"Circus aeruginosus","ACCIPITRIFORMES","鹰形目","宁夏回族自治区","Ningxia",2025,"LC","缺乏调查","观察拍摄，救助",106.255278055556,36.9953897222222,"Accipitriformes","Ningxia","LC","Survey gap or under-sampling","Rescue or citizen report"
120,"Melanitta fusca","ANSERIFORMES","雁形目","广东省","Guangdong",2025,"VU","分布变化","观察拍摄",113.75,22.5333333333333,"Anseriformes","Guangdong","VU","Range shift or distribution change","Direct observation / photography"
124,"Melanitta stejnegeri","ANSERIFORMES","雁形目","贵州省","Guizhou",2025,"LC","分布变化","观察拍摄",105.70217868,28.52406512,"Anseriformes","Guizhou","LC","Range shift or distribution change","Direct observation / photography"
94,"Branta hutchinsii","ANSERIFORMES","雁形目","河北省","Hebei",2025,"LC","分布变化","观察拍摄",118.325,39.2363888888889,"Anseriformes","Hebei","LC","Range shift or distribution change","Direct observation / photography"
121,"Melanitta fusca","ANSERIFORMES","雁形目","河南省","Henan",2025,"VU","分布变化","观察拍摄",112.533863888889,34.8807888888889,"Anseriformes","Henan","VU","Range shift or distribution change","Direct observation / photography"
136,"Sibirionetta formosa","ANSERIFORMES","雁形目","西藏自治区","Tibet Autonomous Region",2025,"LC","缺乏调查","观察拍摄",91.4210555555556,29.8269472222222,"Anseriformes","Tibet","LC","Survey gap or under-sampling","Direct observation / photography"
189,"Larus ichthyaetus","CHARADRIIFORMES","鸻形目","安徽省","Anhui",2025,"LC",NA,"观察和拍摄",117.023055555556,30.8491666666667,"Charadriiformes","Anhui","LC","Unclear","Direct observation / photography"
213,"Rissa tridactyla","CHARADRIIFORMES","鸻形目","安徽省","Anhui",2025,"VU","分布变化","发现尸体",117.09229544,30.74935613,"Charadriiformes","Anhui","VU","Range shift or distribution change","Specimen or carcass collection"
296,"Turnix suscitator","CHARADRIIFORMES","鸻形目","安徽省","Anhui",2025,"LC",NA,"观察和拍摄",117.085833333333,30.2638888888889,"Charadriiformes","Anhui","LC","Unclear","Direct observation / photography"
201,"Larus hyperboreus","CHARADRIIFORMES","鸻形目","甘肃省","Gansu",2025,"LC","分布变化","观察拍摄",103.87696,36.07986,"Charadriiformes","Gansu","LC","Range shift or distribution change","Direct observation / photography"
275,"Numenius minutus","CHARADRIIFORMES","鸻形目","甘肃省","Gansu",2025,"LC","分布变化","观察拍摄",101.014722222222,38.81,"Charadriiformes","Gansu","LC","Range shift or distribution change","Direct observation / photography"
167,"Glareola lactea","CHARADRIIFORMES","鸻形目","广西壮族自治区","Guangxi",2025,"LC","分布变化","观察拍摄",108.283333333333,22.85,"Charadriiformes","Guangxi","LC","Range shift or distribution change","Direct observation / photography"
288,"Tringa stagnatilis","CHARADRIIFORMES","鸻形目","贵州省","Guizhou",2025,"LC",NA,"观察和拍摄",109.224166666667,27.8233333333333,"Charadriiformes","Guizhou","LC","Unclear","Direct observation / photography"
239,"Calidris melanotos","CHARADRIIFORMES","鸻形目","湖南省","Hunan",2025,"LC","分布变化","观察拍摄",112.821405555556,28.5007944444444,"Charadriiformes","Hunan","LC","Range shift or distribution change","Direct observation / photography"
246,"Calidris minuta","CHARADRIIFORMES","鸻形目","湖南省","Hunan",2025,"LC","分布变化","观察拍摄",112.905686111111,27.7730333333333,"Charadriiformes","Hunan","LC","Range shift or distribution change","Direct observation / photography"
205,"Onychoprion aleuticus","CHARADRIIFORMES","鸻形目","江苏省","Juangsu",2025,"VU",NA,"观察和拍摄",120.848333333333,31.8183333333333,"Charadriiformes","Jiangsu","VU","Unclear","Direct observation / photography"
209,"Onychoprion anaethetus","CHARADRIIFORMES","鸻形目","江苏省","Juangsu",2025,"LC",NA,"观察和拍摄",120.824722222222,31.8691666666667,"Charadriiformes","Jiangsu","LC","Unclear","Direct observation / photography"
192,"Larus argentatus","CHARADRIIFORMES","鸻形目","西藏自治区","Tibet",2025,"LC",NA,"观察和拍摄",91.1072222222222,29.6766666666667,"Charadriiformes","Tibet","LC","Unclear","Direct observation / photography"
194,"Larus canus","CHARADRIIFORMES","鸻形目","西藏自治区","Tibet",2025,"LC",NA,"观察和拍摄",91.1647222222222,29.9033333333333,"Charadriiformes","Tibet","LC","Unclear","Direct observation / photography"
293,"Stercorarius parasiticus","CHARADRIIFORMES","鸻形目","西藏自治区","Tibet",2025,"LC","分布变化","观察拍摄",86.0015277777778,28.0813888888889,"Charadriiformes","Tibet","LC","Range shift or distribution change","Direct observation / photography"
148,"Charadrius atrifrons","CHARADRIIFORMES","鸻形目","云南省","Yunnan",2025,"LC","缺乏调查","观察拍摄",103.324855555556,27.442025,"Charadriiformes","Yunnan","LC","Survey gap or under-sampling","Direct observation / photography"
173,"Hydrophasianus chirurgus","CHARADRIIFORMES","鸻形目","云南省","Yunnan",2025,"LC",NA,"标本采集（死亡）",98.531538,24.402955,"Charadriiformes","Yunnan","LC","Unclear","Specimen or carcass collection"
298,"Turnix suscitator","CHARADRIIFORMES","鸻形目","浙江省","Zhejiang",2025,"LC",NA,"观察和拍摄",121.021666666667,28.8588888888889,"Charadriiformes","Zhejiang","LC","Unclear","Direct observation / photography"
300,"Anastomus oscitans","CICONIIFORMES","鹳形目","湖南省","Hunan",2025,"LC","分布变化","观察拍摄",113.244308333333,28.2276888888889,"Ciconiiformes","Hunan","LC","Range shift or distribution change","Direct observation / photography"
333,"Ceryle rudis","CORACIIFORMES","佛法僧目","辽宁省","Liaoning",2025,"LC","分布变化","观察拍摄",123.521111111111,41.9833333333333,"Coraciiformes","Liaoning","LC","Range shift or distribution change","Direct observation / photography"
372,"Pavo cristatus","GALLIFORMES","鸡形目","西藏自治区","Tibet",2025,"LC","分布变化","观察拍摄",89.0186111111111,27.2286111111111,"Galliformes","Tibet","LC","Range shift or distribution change","Direct observation / photography"
388,"Gavia stellata","GAVIIFORMES","潜鸟目","新疆维吾尔自治区","Xinjiang",2025,"LC",NA,"观察拍摄",86.6166666666667,41.7666666666667,"Gaviiformes","Xinjiang","LC","Unclear","Direct observation / photography"
385,"Gavia pacifica","GAVIIFORMES","潜鸟目","浙江省","Zhejiang",2025,"LC","缺乏调查","观察拍摄",122.374166666667,29.8958333333333,"Gaviiformes","Zhejiang","LC","Survey gap or under-sampling","Direct observation / photography"
424,"Zapornia bicolor","GRUIFORMES","鹤形目","湖南省",NA,2025,"LC","缺乏调查","红外相机拍摄",112.894097222222,24.9211111111111,"Gruiformes","Hunan","LC","Survey gap or under-sampling","Camera trapping / imaging"
392,"Grus canadensis","GRUIFORMES","鹤形目","云南省","Yunnan",2025,"LC",NA,"观察拍摄",103.266666666667,31.05,"Gruiformes","Yunnan","LC","Unclear","Direct observation / photography"
420,"Rallina fasciata","GRUIFORMES","鹤形目","云南省","Yunnan",2025,"LC","缺乏调查","红外相机拍摄",101.283333333333,21.8833333333333,"Gruiformes","Yunnan","LC","Survey gap or under-sampling","Camera trapping / imaging"
425,"Tetrax tetrax","OTIDIFORMES","鸨形目","陕西省","Shaanxi",2025,"NT","分布变化","观察拍摄",108.654683333333,34.2647777777778,"Otidiformes","Shaanxi","NT","Range shift or distribution change","Direct observation / photography"
556,"Cecropis striolata","PASSERIFORMES","雀形目","重庆市","Chongqing",2025,"LC","分布变化","观察拍摄",108.789444444444,30.6897222222222,"Passeriformes","Chongqing","LC","Range shift or distribution change","Direct observation / photography"
620,"Erithacus rubecula","PASSERIFORMES","雀形目","甘肃省","Gansu",2025,"LC","分布变化","观察拍摄",100.340266666667,39.6676944444444,"Passeriformes","Gansu","LC","Range shift or distribution change","Direct observation / photography"
788,"Phylloscopus sibilatrix","PASSERIFORMES","雀形目","甘肃省","Gansu",2025,"LC","分布变化","观察拍摄",100.408055555556,39.3069444444444,"Passeriformes","Gansu","LC","Range shift or distribution change","Direct observation / photography"
733,"Sylviparus modestus","PASSERIFORMES","雀形目","甘肃省","Gansu",2025,"LC","分布变化","观察拍摄",104.63075,32.94551,"Passeriformes","Gansu","LC","Range shift or distribution change","Direct observation / photography"
559,"Hirundo smithii","PASSERIFORMES","雀形目","广东省","Guangdong",2025,"LC","分布变化","观察拍摄",110.338647222222,20.8312111111111,"Passeriformes","Guangdong","LC","Range shift or distribution change","Direct observation / photography"
746,"Pellorneum albiventre","PASSERIFORMES","雀形目","广东省","Guangdong",2025,"LC","分布变化","观察拍摄",111.41,22.26,"Passeriformes","Guangdong","LC","Range shift or distribution change","Direct observation / photography"
763,"Phylloscopus collybita","PASSERIFORMES","雀形目","广西壮族自治区","Guangxi",2025,"LC","缺乏调查","观察拍摄",109.099166666667,21.0569444444444,"Passeriformes","Guangxi","LC","Survey gap or under-sampling","Direct observation / photography"
858,"Phyllergates cucullatus","PASSERIFORMES","雀形目","贵州省","Guizhou",2025,"LC","分布变化","观察拍摄",104.906666666667,25.0880555555556,"Passeriformes","Guizhou","LC","Range shift or distribution change","Direct observation / photography"
498,"Emberiza elegans","PASSERIFORMES","雀形目","黑龙江省","Heilongjiang",2025,"LC",NA,"观察拍摄",128.566666666667,46.1333333333333,"Passeriformes","Heilongjiang","LC","Unclear","Direct observation / photography"
929,"Turdus naumanni","PASSERIFORMES","雀形目","黑龙江省","Heilongjiang",2025,"LC",NA,"观察拍摄",129.158611111111,46.0769444444445,"Passeriformes","Heilongjiang","LC","Unclear","Direct observation / photography"
954,"Staphida castaniceps","PASSERIFORMES","雀形目","河南省","Henan",2025,"LC",NA,"网捕环志（雾网）",108.04197,33.30024,"Passeriformes","Henan","LC","Unclear","Capture or mist-netting"
537,"Fringilla coelebs","PASSERIFORMES","雀形目","湖北省","Hubei",2025,"LC",NA,"观察拍摄",110.489444444444,29.8980555555556,"Passeriformes","Hubei","LC","Unclear","Direct observation / photography"
